1	1	1.0
2	2	1.0
3	3	1.0
4	14	1.0
5	68	0.767831732743
6	71	0.809908312701
7	13	0.763566883846
8	8	1.0
9	425	0.500645720071
10	10	1.0
11	11	1.0
12	3162	0.833510367865
13	13	0.834531709144
14	14	1.0
15	15	1.0
16	16	1.0
17	1246	0.37917746717
18	18	1.0
19	19	1.0
20	425	0.718297644453
21	3162	0.727509238634
22	22	1.0
23	23	1.0
24	3162	0.692942875903
25	25	0.862087739929
26	26	1.0
27	43	1.0
28	28	0.901943280178
29	29	1.0
30	3162	0.818153469141
31	31	1.0
32	32	1.0
33	3162	0.828179493545
34	1804	0.577945922644
35	35	1.0
36	773	0.909198632419
37	37	1.0
38	38	1.0
39	39	1.0
40	40	1.0
41	41	1.0
42	42	1.0
43	43	1.0
44	44	1.0
45	3098	0.787624279548
46	46	1.0
47	47	1.0
48	48	0.755306353593
49	49	1.0
50	3701	0.971684804567
51	51	1.0
52	3162	0.745754969011
53	53	1.0
54	54	1.0
55	55	1.0
56	2662	0.386214696039
57	3162	0.587877353565
58	1804	0.559497806385
59	59	1.0
60	60	0.992123512304
61	1709	0.790423658845
62	62	1.0
63	2662	0.320898429458
64	64	1.0
65	65	1.0
66	66	1.0
67	1134	0.752515425751
68	68	0.983724906249
69	69	0.690476330244
70	70	1.0
71	71	0.976254653607
72	1024	0.700300032307
73	1709	0.741545592374
74	281	0.889930790162
75	3316	0.983133216144
76	76	1.0
77	425	0.641205235799
78	2662	0.309684318384
79	2662	0.341980040774
80	2662	0.363120824191
81	81	1.0
82	82	1.0
83	83	1.0
84	1134	0.71337473629
85	85	0.681267715087
86	86	1.0
87	471	0.678392454727
88	88	1.0
89	1622	0.193242875442
90	2173	0.775585537143
91	1284	0.880411490354
92	1755	0.689518191094
93	93	1.0
94	94	1.0
95	2662	0.436647687871
96	2662	0.365410363644
97	2662	0.272335502174
98	98	1.0
99	99	1.0
100	100	1.0
101	101	1.0
102	572	0.569239308403
103	103	1.0
104	3162	0.715688034079
105	2662	0.471846885354
106	3162	0.686157014045
107	3162	0.805093095781
108	108	1.0
109	1340	0.904265384916
110	110	1.0
111	2599	0.956466763635
112	112	1.0
113	1295	0.857771706898
114	25	0.90438493251
115	115	1.0
116	1246	0.322893840448
117	117	1.0
118	118	1.0
119	119	1.0
120	2599	0.946466872025
121	85	0.757893312503
122	347	0.787288775895
123	123	1.0
124	85	0.836428401789
125	125	1.0
126	126	1.0
127	69	0.751259764869
128	128	1.0
129	129	1.0
130	3162	0.843039209086
131	1709	0.810529920295
132	132	1.0
133	133	1.0
